category_id|content|option_a|option_b|option_c|option_d|correct_answer|explanation
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|If I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|John acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|This book is ... than the one I read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|We ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|They ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|This book is ... than the one I read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|Wef I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|We suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|We would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|Wef I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|He acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|John is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|We suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|They ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|This book is ... than the one I read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|They ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|I ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|I would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|She acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|We suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|It was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|Wef I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|Theyf I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|We would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|If I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|We ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|This book is ... than the one They read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|This book is ... than the one I read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|We suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|They would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|I would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|They would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|This book is ... than the one I read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|We would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|It was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|It was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|We ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|She is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|We suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|This book is ... than the one I read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|I ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|We suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|They ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|If I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|He acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|We suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|John acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|We would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|He acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|John is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|Theyf I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|If I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|Theyf I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|I ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|I ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|She acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|Wef I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|He acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|John acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|She is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|He acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|She is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|I would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|We suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|It was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|We ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|Theyf I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|John acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|We would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|They would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|Theyf I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|I would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|We ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|Theyf I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|John is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|They suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|This book is ... than the one We read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|Theyf I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|John acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|She acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|They ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|We would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|John acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|We suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|We ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|They suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|I would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|This book is ... than the one We read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|This book is ... than the one I read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|We would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|He acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|They suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|I would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|She is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|They suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|John is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|We would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|She is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|Theyf I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|I would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|They ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|I would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|Wef I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|They suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|If I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|We would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|John acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|John acts as if he ... the boss.|is|was|were|has been|C|Cấu trúc giã định as if/as though: lùi thì so với thực tế (thường dùng quá khứ giả định).
1|She is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|I would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|We ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|... it was raining heavily, they went out.|In spite of|Because|Although|Despite of|C|Although + Mệnh đề (S + V) mang nghĩa mặc dù.
1|They would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|She is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|Theyt was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|This book is ... than the one I read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|I would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
1|We ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|They suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|I ... swim every day when I was young.|use to|used to|am used to|get used to|B|Cấu trúc used to + V(nguyên mẫu) diễn tả thói quen trong quá khứ.
1|This book is ... than the one We read last week.|more interesting|most interesting|interesting|as interesting|A|So sánh hơn với tính từ dài: more + adj + than.
1|Theyf I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|If I ... you, I would study harder.|am|was|were|had been|C|Câu điều kiện loại 2 (giả định không có thực ở hiện tại), to-be chia ''were'' cho mọi ngôi.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|She is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|The man ... is standing over there is my uncle.|which|whom|who|whose|C|Dùng đại từ quan hệ ''who'' thay cho danh từ chỉ người đóng vai trò chủ ngữ.
1|It was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|Wet was not until midnight ... he came home.|when|that|which|then|B|Cấu trúc It was not until... that... (mãi cho đến khi... thì...).
1|He is not tall ... to play basketball.|enough|too|so|such|A|Cấu trúc enough: adj/adv + enough + (for sb) + to do sth.
1|I suggest ... to the cinema tonight.|to go|going|go|went|B|Cấu trúc suggest + V-ing (đề nghị cùng làm gì).
1|We would rather ... at home than go out.|stay|to stay|staying|stayed|A|Cấu trúc would rather do sth than do (thích làm gì hơn làm gì).
